Corner1,Corner2,Corner3,Corner4,Corner5,Corner6,Corner7,Corner8,Corner9,Corner10,Corner11,Corner12,Corner13,Corner14
420.5,381.2,571.3,231.8,378.8,618.1,233.2,424.7,683,644.2,606.9,383.1,361.9,493.1
587,604,491.8,637.3,419.9,620.3,643,302.7,324.7,280.5,428.5,300.1,502.7,734.4
545,672.4,292.3,326.7,466.6,584.4,661.6,476.7,632.6,418,657.1,430.1,808.9,540
533.5,333,254.8,620.2,525,302.6,614.5,263.6,631.4,371.5,441.8,451.9,593.4,628.4
617.4,296.4,393.3,263.4,423.3,249.8,615.2,600.6,482.2,400.6,530.3,644.3,311.9,603.7
422.6,432.9,292.1,510.9,667.8,331.3,588.1,658.3,689.8,422.8,361.1,702.1,741.8,708.8
613.8,455.4,271.7,628.5,420.8,468.8,304.9,512.4,522,524.6,722,327,577.7,543.1
298.1,513.2,546.2,557.1,460.6,569.6,455,509.9,375.2,601.3,339.8,409.3,796.3,332.3
443.8,401,269.5,385.4,363.4,620.7,376.5,658.9,405.5,585.6,598.5,558.2,442.1,712.4
571.9,530.9,487.6,456.9,538.1,264.4,564.8,503.1,666.6,323,793.4,522.7,576.9,362.3
369.7,674.4,425.4,521.7,297.2,375.4,349.9,540.6,292.9,629,534.1,424.8,826.4,431.4
643.2,599.9,473.7,274.2,303.1,264,551.3,384.8,629,628.5,484.4,521.4,679.1,393.6
398.2,449.2,257.3,345.2,661.7,593,367.9,286,721.2,667.8,631.6,384,454.3,536.4
320.6,379.1,340.4,314.8,502.9,417.9,635.2,504.5,342.1,626.1,468.7,365.9,679.6,591.7
609.5,659.6,271.6,644.4,681.9,504.5,443.3,637.8,344.9,599.7,568.1,730.1,816.9,540.1
533.9,546.9,383.7,484.5,349.4,456.9,692.4,269.1,670.3,760.9,439.5,700.7,303.9,480.1
651.6,507.7,394,330.1,626.4,486.7,373.9,554.4,751.9,540.2,407.1,577.9,688.7,694.3
275.8,665.3,618.7,570.7,233.5,614.5,312.1,530.3,543.8,661.9,478.5,539.1,744.7,528.3
240.3,239.4,568.8,652.5,570.6,379.5,293.1,358.8,348.9,753.7,465,379,347.7,370.5
445.1,242.8,567.3,232.8,484.6,267.5,648.9,641.4,390.1,419.7,531.5,398.8,589.7,550.5
638,668.5,376.8,536.6,405,292.8,658.4,533.2,715.2,302.8,689.3,385.3,708.3,391
420.4,492.6,402.7,671.1,597.2,511.2,357,587.9,702.5,342.8,605.1,439.1,314.9,429.5
293.9,274.8,355.5,583,363.2,464.8,577,581.4,590.2,363.5,670.8,678.7,760.4,325.7
559.4,443.3,447.2,589,442.8,645.9,598.9,241.5,514.5,507.4,504.3,507.2,607.7,430.6
451.7,324.5,505.5,327.9,270,339.8,681,486.1,654.4,680.2,757.6,487.6,776,393.6
628.7,657.6,568.5,246,335.5,510.2,653.1,341.5,615,451.2,683.1,545.7,369.9,499.9
624.2,599.3,352.9,239,633.7,446,396,618.7,486.9,679.1,412.5,582.1,360.2,447.1
320.8,288,261.6,445.1,517.6,307.1,348.2,689.2,421.9,395.8,605.5,556.4,332.5,477.4
587.7,344.5,251.6,606.3,271.1,266.3,600,383.1,642.1,677.9,315.1,653.1,718.5,754.6
314.8,235.1,515.9,621.6,313.9,248.5,316.6,629.9,282.8,406.5,712.7,592,727.2,581.8
343.3,480.1,528.2,644.9,571,655.6,309.3,654.1,628.3,714.1,691.9,640.3,647.5,782.6
275.8,254.7,532.2,230.9,485.5,430.2,619.8,614.4,473.1,406.7,340.2,317.7,559,610
251.8,487.4,644.9,337.3,428,244.4,230.5,373.9,612.5,279.5,681.4,732.4,336.7,350.7
390,255.8,427.8,429.8,625.8,366.9,649.9,282.2,325,359.7,392.6,549.3,583,640.5
549.2,319.7,354.4,522.7,617.1,644.8,415.3,309.1,301.4,742,717.5,544.9,548.7,434.3
600.2,642.4,649.6,394.3,323.1,580.2,273.1,355.5,346.1,690.3,627.6,515.7,676.9,565.7
369.6,460.6,257.8,574.4,327.5,641,419.8,644.4,632.1,712,406.5,590.7,330.2,746.7
366.2,620.8,263.3,421.3,617.5,684.6,318,501,697.1,316.8,334.2,672.8,313,646.1
484.7,584.4,285.3,291.8,500.2,483,632.3,628.2,508.1,627.2,589.7,394.2,791.1,581.9
297.2,425.1,299.7,268.9,343.9,632,379,612.8,273.1,647,523.2,740,747.1,584.8
642.5,400.8,647.3,321.2,574,362.1,562.8,257.9,524.1,428.9,637.2,715.1,454.7,356.6
387.1,349.9,398.9,336.1,233.6,696.7,393.4,477.6,533.9,311.7,531.3,500.6,341.4,711
497,487.1,434.2,346.1,315.8,482.4,346,512,724.2,578.9,656.6,695.1,495.7,497.2
318.8,491.8,319.9,436.4,373.4,660.4,592.6,398.7,635.8,587.7,724.8,573,455,629.3
337.6,293.6,394.1,552.4,555.1,586.2,259.6,494,672.8,620,747.5,318.7,554.2,663.3
570,328.4,470.1,306.6,277.2,404,627.9,650.1,294.5,544.9,755.6,413.8,544.6,755.8
285.2,649.7,536.1,270.8,524.2,263.8,639.4,701,700.2,325.2,623.6,371.9,762,514.4
614.2,527.1,504.9,454.8,529.6,553.2,611.8,322.9,633.7,550.7,465.2,419.5,309.5,431.2
455.3,322,356.6,442.7,627.6,254.3,408.9,261.7,443.2,626.6,688.3,486,765.3,397
373.4,635.3,603.1,547.8,276.2,728.2,616.7,575.3,399.7,477,560.8,697.5,394.1,673.1
482.3,392.8,511.6,383.9,357.1,569.4,321.7,625.7,504.5,375.1,481.8,552.5,462,775.6
644.5,497,562.4,382.3,242.9,686.9,509.2,434.9,759.3,608.6,602.9,503.9,569.8,717.7
381.7,268.1,475.5,569.8,561.6,670.8,442.8,352.1,368.5,450.7,334.7,673.4,644.3,787.6
450.6,383.5,298.4,290.2,673.7,389.2,667.6,571.3,703.9,656,719.9,372.3,328.2,708.9
250.7,350,428.5,293.4,633.7,392.3,463.7,433.7,608.4,425.5,495.6,675.3,484.8,354.6
413.6,394,437.2,322.5,572.9,313.9,283.9,712.7,416.4,402.4,697.6,442.7,529.3,775.7
350.2,650.5,541.6,232.3,263,530,553.7,283.6,728.1,283.8,531,755.2,578.4,391.1
567.4,665.4,262.9,446.9,321.7,276.6,280.7,489.3,313.9,270.8,444.6,546,609,490.5
468.6,359.3,392.1,331.7,453.6,638.8,415.4,649.4,687.9,444.7,619.2,422.5,820.1,670.2
377.6,663.5,467.1,310.3,304.1,716.4,336.4,269.3,314.7,560.4,777.9,424.7,411,531.1
504.2,560.7,331.2,489,328.8,318,614.9,513.4,607.1,487.7,658.1,613,438.6,457.4
622.2,392.7,408.8,516.2,486.9,504.6,596.4,527.4,298.5,688.6,687.9,540.3,395.4,363.4
434.1,263.2,266.8,347.9,415.3,566.8,250.7,528.7,468.9,300.3,779.2,612.3,622.2,482.7
241.8,592,578.1,522.7,644.3,429.7,408.4,324.9,304.4,550.6,789.7,382.3,645.5,311.8
282.1,525.8,257.6,342.7,574.8,511.4,372.8,708.2,289.6,658,494,737.5,624.5,709.8
497.7,447.6,446.9,624.5,637.7,311.8,546.2,385.6,577.7,281.4,375.9,409,466.2,643.5
276.2,256.1,414.7,382.4,519.9,380.1,448.3,427.3,303.7,446,757.2,336.5,795.4,469.7
471.9,676.9,262.2,616.9,366,699,340.8,560.6,342.4,545.8,440.6,692.9,322,628.8
481.5,416.5,236.7,678.9,231.8,721.8,458.3,511.6,292.8,742.3,778.1,655,740,603.5
234.9,602,577.9,421,566.2,324.8,597,354.8,456.1,280.3,470.7,669.8,325.4,701.7
473.3,538.2,284.3,539.2,376.2,295.9,614.4,358.9,332.3,715.3,330.6,686.2,633.7,525.7
509.6,547.2,631.5,536.7,338.6,255.2,245.3,233.9,324.6,562.9,394.1,717.1,485.2,323.3
554.7,624.7,479.9,550.1,406.1,396.4,648.1,300.9,443.4,710.5,563.2,719,400.7,468.3
342.1,369.3,629.3,297.4,419.2,323.1,249.2,453.5,618.4,486.7,748,356.1,323.7,629.2
404.4,370.6,459.2,546.2,416.4,317.4,388.6,262.5,453.3,755.4,454.5,701.4,366.2,356.5
443.3,334.6,494.3,588.2,289.6,527.3,439.7,341.1,566.2,587.2,580.7,345.2,418,718
419,334.2,475.9,663.7,317.3,244.2,492.1,235.3,660.3,651,562.4,355.9,699.6,409.4
623.9,575.6,575.1,669.8,517.1,484.7,255.4,248.6,412.1,397.1,734.4,389.1,703.6,432.7
415.9,276.9,336.1,256.4,592.6,679.7,337.9,284.1,725.7,451.4,354.6,575.4,654.3,706.3
598,398.8,251.3,322.1,404.1,618.8,395.7,708,651.7,434.6,718.6,625.5,816,436.7
554.8,512.7,479.4,279.7,408.3,391.2,668.8,234.9,560.8,630.3,532.4,398.6,524.8,694.8
356.8,295.8,513.5,521.4,568.3,430.1,321.3,249.9,551.7,361.5,454.5,578.9,408,495.4
580.9,293.5,257,631.5,383.7,596.9,304.5,652.6,545,570.6,461.1,454,706.6,587.9
606.6,444.1,396.9,413.1,502.1,240.9,266.7,467,738.9,412.3,570.6,723.7,696.5,376.7
443.1,354.2,577.9,344.3,374.8,441.3,330.5,453,556.5,464.5,759.6,737.2,540.7,395.2
370.2,401.3,281.8,553.5,507.8,383.7,459.9,425.1,684.8,400.8,570.8,637.3,730.6,725.7
278.7,399.9,480.2,667.6,627.9,569.6,665.8,607.7,314.6,355.2,746.4,319.1,687.2,439.3
558.3,320.2,523.5,449.1,359.8,616.1,375.2,317.4,519.6,421.4,641.9,504.2,351.5,624
240.4,502.6,251,554.7,285.6,502.7,468,463.2,354.9,398.3,561.9,625.8,304.8,460.2
417.2,411.4,367,450.3,424.2,322.8,561.7,478.7,718.3,584.8,585.5,310,452.6,701.1
313.4,546.7,643.8,544.1,532.1,679,288.1,363.5,576.5,480.8,306.1,483.4,439.4,484.1
298.9,527.6,367.4,358.1,235.1,542.6,422.8,564.9,671.2,735.8,689.2,767.4,774.6,737.5
262.8,296.5,620.4,562,340,562.9,399.7,343.9,468.4,278,710.4,506.7,552.8,413.9
462.9,605.8,328.6,641,431.5,297.1,291.7,456.2,337.9,390.7,691.8,650.2,508.1,696.6
310.1,404.3,431.1,501.4,367.1,458.3,431.8,454.1,628.5,343.1,331.5,301.3,378.1,627.2
552.2,505.8,482.8,314.9,582.9,369.3,353.7,576.1,366.7,760.4,515,355.2,399.6,430.4
564.8,673.9,495.7,298.4,458,306.5,415.5,392.5,540.9,752.1,374.7,717.2,813.6,551.9
307.8,320.3,395.3,622,270.1,376.9,577.2,603.4,412.2,294,764.1,366.4,821.6,560.1
576.2,562,297.1,668.9,417.1,591.6,346.5,461.7,563.4,495.4,757.3,724.3,807.7,726.4
643,635.6,274.5,325.8,322.5,517.7,338.1,334.4,653.6,324.6,337.4,489.9,531.7,640.8
576.8,587.4,282.4,438.1,231.8,369.8,357.4,351.2,624.8,312.3,327.7,357,590.3,727.8
359.5,455.9,515.6,388.1,263.4,404.3,472.1,472.7,693.9,494.9,633.4,579.6,593.8,577.7
595.7,597.1,485.7,362.5,612.9,581.7,529.9,642.1,548.9,585.4,484.8,700.7,705,503.6
319.1,383.3,279.5,580.5,506.9,384.3,510.6,488,311.7,383.6,615.5,713.8,683.8,444.2
291,510.2,576.3,669.8,255.2,658.2,682.8,697.7,347,439.4,328.3,731.2,663.2,494.2
390.2,513.1,405.8,467.9,663.5,355.4,413.8,509.4,644.4,758.8,792,302.7,452,669.2
455.7,609.1,656.1,271.5,317.6,309.4,690.1,368.7,353.6,425.7,712,579.8,648.1,408.4
338.8,571.5,308.8,662.1,500.5,527,540.6,426.3,270.6,608.1,763.4,300.4,485.3,692.4
396.8,421.2,245.9,367.5,261.3,440.8,596.7,242.9,725.2,408.3,638.1,628,799.7,658.5
386.9,389.5,615.2,304.8,319.1,605.8,645.1,357.8,724.5,760.9,707.9,647.3,554,371
403.8,512.2,551,492.6,346.8,566,575.5,400.9,766.9,324,474.2,563.2,676.1,665.8
266.4,529.6,449.5,292.9,439.2,533.2,447.8,333.3,558.3,430.1,606.3,508.8,321.6,632.3
385.5,463.7,386.3,632.2,587.4,676.6,682.3,455.9,359.6,271.5,528.4,392.7,496.3,449.8
384.3,397.3,614.9,306.7,541.5,496.6,672.4,504.3,340.7,590.3,480.7,368,469.1,779.4
230.2,656.7,621.8,603.1,325,498.3,429.3,705,475.5,337.5,355.3,354.5,349.2,537.1
504.6,678.3,656.7,324.2,423.8,568.4,333.4,463.6,312.8,618.5,540.7,524.7,327,480.3
639,441.7,263.2,677.9,667.2,559,445.4,262.9,320.4,501.5,460.9,478.1,759.5,551.4
397.5,344.7,250.5,437.4,675.5,733.9,341,307.4,352.1,407,790.6,359,609.3,600.3
415.6,398.6,264.4,406.9,248.2,536.5,469.4,349.2,441.2,278.9,735,683,347.7,583.9
447.5,305.5,465.6,268.2,585.5,439.8,470.9,317.9,548,371.4,600.5,331.7,808.1,518.2
319,666.4,540.8,431.6,583.8,631.7,412.9,413.6,763.6,607.7,691.9,473.2,542.2,355.9
536.3,342.8,429.1,550.5,254,467.4,673.6,366.1,664.5,390.3,386.3,557.4,459.5,633.3
622.2,287.8,235.8,486.6,335.3,687.7,539.6,661.3,357,653.4,564.3,306.8,496.4,612
534.4,587.8,539.3,283.8,297.5,422.5,601.2,285.1,403.2,352.1,568.4,479.3,740.2,411.2
282.3,336.6,232.1,365.3,385.9,258.3,510,667.9,580.1,674.6,428,583.2,365.4,498.4
400.6,543.2,311.4,302.8,519.3,270.1,287.7,453.6,347.4,367.4,327.1,690.5,430.3,353.5
393.9,447.4,334.2,397.5,391.3,670,265.2,686.9,522.8,475.1,630.6,582,545.6,737.3
500.1,288.8,583.7,256.6,418.7,447.7,365.4,499.8,623.7,598.8,778.2,609.2,592.9,744.7
567,562.7,357.3,602.4,512.9,594,657.2,523.7,702.7,455.4,577.1,474.5,738.5,383.3
427.7,551.5,615,502.6,415.2,435.3,502.2,307.2,629.6,343.4,397,590.4,689.2,522
268.5,481.7,289.9,517.5,389.1,506.9,395,332.4,494.4,643.1,655.9,615.6,617.7,559.3
541.5,512.7,404.6,448.1,429.8,705,323.9,577.9,602.1,752.5,631.5,748.7,327,377.8
241.5,640.8,568,519.4,326.7,391.5,425.1,512.8,496.6,575.9,401.6,612.6,810.4,397.4
376.9,668.1,387.7,494.8,460.9,681.1,613.3,472.7,748.4,427.2,716.6,392.4,554,367.8
540.3,264.1,293.4,667.9,454.8,238.9,571.2,381.6,680.3,326.1,719,459.5,444.7,573
478.3,362.7,287.3,673.6,582.5,265.6,409.8,400.8,574,761.9,573.5,378.6,432.5,482.3
505.1,243.1,300.6,606.4,643.7,384.6,693,714.8,396,667.6,387.8,538.6,516.9,664.8
515.9,497.4,410.3,454.9,446.7,253.7,669.8,652.9,556.5,371.9,780.4,336.8,462.5,353.4
602.9,307.2,345.6,304.5,592,388.4,549.7,478.9,300.8,547.2,414.9,579.2,829.2,679.8
454.8,454.7,436.4,638.5,531.2,257.6,593.6,456.8,385.6,515.4,598.5,333.4,335,492.5
570.9,621.4,481.3,343.8,374.7,568.5,485.8,431.1,280.8,543.8,581.7,331.8,449.1,533.7
544.5,474.7,619.3,544.6,408.9,569.8,529.3,262.8,402.7,526,772.6,702.3,786.1,726.8
434.5,499.9,453.6,306.9,595.2,481.1,668.3,415.5,485,541.9,787.5,741.6,823.4,527
663.6,286,422.3,600,674.8,679.5,605.1,659,563.3,347.5,558.6,754.2,572,676
241.2,377.8,527.4,470.9,384,631.5,315.8,439.3,487.6,541.2,623.7,551.3,484.1,401.4
344.3,516.4,419.8,589.5,655.3,475.6,316.7,281.1,299.8,371.6,622.4,478.2,501,623.6
237.7,284.5,530.9,498.7,674.3,592.4,471.5,237.6,319.9,380.8,366,330.8,364.6,668.6
596.3,452.6,651.9,527.4,523.8,678.2,692.8,514.8,674.4,399.8,734.4,449,816.9,756.8
533.2,458.5,559.5,381.8,676.9,319.2,567.4,711.5,397,600.4,661.7,737.9,310.9,596.8
663.7,610.7,451.5,427.6,676,605,667.9,705,717.5,487.3,767.2,749.4,757.5,562.4
463.5,579,589.1,320.5,472.9,528.6,582.8,286.9,312.3,521,533.3,510.8,574.1,579.9
499.1,508.3,423.3,569.7,458.7,341.5,257.4,270.2,516.5,447.7,622.1,380.5,680.5,706.9
466.9,402.6,388.7,250,457.9,664.1,691,505.9,616.8,589.4,615.8,490.7,704.6,726.7
464.6,583.5,307.8,250.6,559,613.2,299.6,281.5,396.2,425.4,667.2,637.4,498.3,692.5
362.5,305.4,291.1,245.2,421.6,261.2,684.9,237.7,760.4,714.9,557.1,563.4,524.2,772.1
387.4,417.1,647.1,335,666.2,446.5,563.3,520.8,685,403.8,718.1,470.7,620.8,775.6
490.9,548.7,256.4,632.7,507.9,537.6,261.4,244.4,658.9,479.6,365.3,663.8,694.3,421.5
246.9,466,396.4,413.5,654.4,315.5,328.7,515.9,735.2,329.6,670.4,497.1,533.8,491.4
245.5,582.6,627.7,339.5,668.9,333.4,494.2,553.8,531.7,729.9,457.1,317.4,645.4,378.6
449,540.9,426.9,255.1,384.8,692.4,498.1,542.6,615.7,448.1,682.2,480.9,426.1,560.4
309.1,337.9,615.3,580.8,647.8,666.6,408.3,322.2,682,407.7,463.1,688.6,575.3,482.2
368,287.2,649,467.1,679.5,713.8,571.6,620.5,427.1,464.1,539.4,630.4,582,479.1
644.8,565.3,241.3,238,272.1,663.1,641.9,315.5,291.5,312.2,375.9,491.2,541.7,661.7
305.1,409.5,501,300.2,315,677.3,232.9,461.5,642.7,300.6,445.2,318,323.2,452.5
580.7,407,584.7,437,523.5,705,366.4,457.5,694.9,752.7,591.2,731.4,728.1,582.4
574.8,293.1,573.2,624.3,504.5,333.7,282.9,556.2,658.2,473.5,614,614.3,694.4,439.9
559.4,298.1,393.5,264.4,576.9,276.3,406.9,363.7,483.7,276.6,393.7,682.7,825.1,582.5
588.5,680.1,402.2,603.7,255.5,678.5,245.9,545.8,582.3,449.4,712.3,504.4,792,682
425.5,542.3,595.8,539.8,512.7,598.4,621.2,282.6,614.3,726.8,720,453.1,303.5,531.8
425.4,490.8,599.4,530.2,418.2,659.9,385.7,281.7,667.9,594.3,598,766.7,777.3,659.5
263.5,323.9,442.5,642.4,578.7,720.9,648.9,555.6,495.1,307.4,611,508.2,532.6,464.4
385.9,241.7,522.7,631.3,314.5,442.5,357.4,594.4,616.8,496.9,339.3,606.9,687.8,374.1
326.8,352.7,268.5,388.9,416.3,275.7,521,519,565.6,581.1,647.9,528.7,386.9,573.3
295,365.1,428.2,307.6,512.5,241.4,230.2,367.5,526.2,674.9,444,571.4,394.5,468.5
252.1,320.1,252.4,281.6,426.1,341,588.3,325.6,283.4,727.1,486.5,715.6,682,752.4
569,275.2,458.7,451.5,421.3,499.7,472.1,546.7,327.9,369.9,446.7,732.6,355.1,403.2
489.4,659.7,232.2,492.2,353.7,389,475.7,625.7,682.2,366.9,522.9,562.5,466.3,453.7
457.9,330.8,454.4,475.5,598.2,458.9,676.3,548.4,372.4,709,562.8,746.7,593.9,609.4
269,652.5,474.3,380.3,593.2,670.7,551.7,514.9,590.2,294.6,639.1,731.4,743.4,324.5
352.4,486.5,463.9,308.7,433.1,571,471,536,303.2,479.2,669.9,692.3,672.1,677.6
522.2,255,439,329.5,639.3,699,464.9,291.6,561.8,658.1,453.2,766.9,479.5,349
242.2,355.5,557.1,649.7,637.7,324.9,423.5,369.2,523,660.5,722.3,386.7,448.3,608.4
592.7,530.3,329.8,525.9,619.8,372.9,576.6,694.9,309.1,422.1,374,590.2,342.7,807.1
622.2,275.9,434.7,263.6,337.3,258,410.5,444.6,352.1,732.4,530.7,491.3,359,586.1
461.9,349.2,655.6,234,357.4,598.4,277.2,356,717.1,365.3,619.4,391,692.1,313.4
360.5,552.3,363.2,317.1,400.6,605.4,328.9,462,390.1,618.6,724.7,558.9,407.7,334.5
474.3,677.3,532.6,593.3,673.1,382.8,343.3,579.7,757.1,348.5,541.7,375.2,619.2,512.5
555.7,587.4,421.6,386.6,531.4,359.4,341.5,241.1,550,306.4,433.5,610.1,420.7,682.5
542.1,452.6,421.8,399.4,603.2,366.1,590.3,349.5,593,376.3,378.4,404.3,515.4,592.4
336.9,559.1,611.5,590.9,381.6,237.6,686,379.8,730.3,360,411.3,417,355.2,681.8
383.5,674.9,376.2,308.5,594.2,650.9,400,683,632.5,443,312.3,371.5,647.8,469.2
585,564.9,258.2,319.9,324,470.2,557.1,608.4,746.9,307.7,434.1,537.3,429.4,637.6
380.4,450,420.5,298.5,297.7,410.1,444.2,591.6,284.6,579.7,616.8,551.7,316.9,571.9
517.9,552.2,608.2,415.2,347,527.5,648.2,450.7,293.4,404.2,555.5,758.7,374.8,725.5
375.4,632.4,507.6,495.3,540.3,502.4,341.5,587.4,675.3,743.8,441.6,407.2,481.5,774.9
290.6,346.6,279,340,494.2,572.8,628.4,643.2,444,767,523.1,707.4,516.8,608.4
406,286,522.3,263,645.7,445.8,407.4,481.6,286.7,542.1,613.3,643.4,633.2,399
492.8,407,475,513.3,431.9,423.5,485.9,323.1,336.3,752.9,615.5,372.4,499,499.2
449.4,478.9,326.9,309.2,581.1,501,587.8,270.5,576.1,364.4,572.6,454.5,336.4,412.1
439.8,327.5,515.1,333.8,571.1,387.2,296.6,587.1,348.5,275.2,383,322.4,525.7,350.1
362.3,396.8,383.3,400.6,654.7,278.6,315.4,468.6,710.5,619.1,592.8,434.5,451.9,722.4
365.4,682.8,528.4,501.8,337.2,567.3,259.2,247.3,318.2,661.8,658.5,480.5,654.5,304.8
395,365.8,601.2,305.1,302,539.3,642.4,566.1,376.7,336.8,523,589.5,712.3,312
318.8,540.2,459,286.1,368.6,274.4,434.8,687.3,355.6,693.8,681.3,393.9,481.4,485.8
321.9,257.3,257.6,530.1,521.7,712.9,434.6,509.6,738,691.7,336,439.4,719.3,367.2
459.4,549.6,513.2,497.2,355.2,416.6,647.1,687.8,686.9,688.3,577.3,614.8,751.6,318.3
396.7,586,387,335.7,313.9,511.8,516.8,331.8,453.9,274.8,513.6,583.4,578.4,452.9
459.5,406.5,387.3,412,329.6,533,499.7,537.6,341.1,519.9,717,608.8,458.3,777.2
579.4,275.7,469.2,452.6,543.2,540.2,547.6,539,721.8,300.7,780.7,593.6,598.9,794.3
481.7,529.6,385.9,647.5,283.7,651.5,594.7,321.3,690.3,284.7,366.5,730.3,362.5,371
408.4,353.5,600,467.3,263.4,347.9,246.5,340.3,568.8,487.6,308.1,507.9,572.3,369.5
250.9,432.6,436.8,261.9,488.8,344.5,659.7,640,522,740.5,463.2,470.3,643.6,385.7
613.6,525.7,499,471.6,330.7,329.2,573.3,605,468.6,588.2,381.1,637.6,691.5,550.5
498.8,316.4,230.8,389.4,643.9,338.5,350.5,298,547.9,638.7,506.5,592.3,677.5,799.3
662.1,599.1,643,519.1,385.4,514.5,387.8,348.4,529.5,449.9,627.7,307.2,522.7,447.6
257,560.3,514.6,287.6,617.5,334.6,332.1,583.5,288.6,683.2,714,774.9,408.1,720.1
502.5,587.9,272.2,285.5,653,547.1,487.4,667.6,669.9,543.6,688.5,700.7,498.4,485.8
296.8,674.5,493.6,396.5,244.2,304.5,483.1,316.2,708.9,383.2,599.1,653.5,705,301.9
616.6,404,460.2,377.6,633,466,290.4,638.9,381.5,292.9,497.8,363.2,754.6,324.3
551.4,667.1,358.7,363.8,681.5,622.3,589.7,445.5,683.7,697.7,649.7,323.7,354,580
526.9,624.8,554.6,559.6,246.4,434.4,298.6,649.2,599.5,714.3,768.3,641.5,488.3,619.1
256.4,625.5,235.9,593.4,410.9,569.1,306.6,472.1,459.4,596.9,425.3,479.5,677.2,668.5
543.4,303.1,311.8,592.7,365.1,339.8,398,316.1,410.1,723.2,333.1,621.4,734,399.6
618.5,245,392,255,485.8,493.7,563.3,498.9,514.8,454.3,720.2,765.4,658.6,768.3
286.2,672.3,360.6,465.6,406.2,591.3,542.7,266.3,688.1,394.9,352.1,435,686.9,551.3
322.1,595.2,594.8,531.8,400.8,487.5,624.7,517.6,380.7,576.4,793.6,487.2,368.7,787.4
558.2,371.7,477.3,659.7,525.4,718.2,653,627.7,344.6,500.8,443.3,703.2,617.8,645.9
252.4,485,551,350.5,506.6,271.7,274.7,623.8,430.5,323.8,415.6,405.2,767.9,596.7
290.2,672.8,442.2,409.8,325,705,609.9,688.3,438.7,609.6,738.9,369.7,574.6,627.1
392.7,597.2,605.1,419.9,470.1,658.3,350.4,293.9,542.8,533.9,352.3,630.4,544.5,326.1
514.4,664.2,309.2,266.4,578,546.9,405.7,338.3,432.9,511.3,514.6,352.7,516.2,606.9
383.6,589.6,658.1,519.1,354.1,549.1,355.1,255.7,348.3,698.4,624.1,745,669.4,434.7
508.5,359.3,547.5,567.2,433.2,436.5,262.9,294.4,469,447,641.4,738.6,702.2,426.4
654.1,281.3,526.3,319,526.5,426.4,692,593.9,620.8,677.9,590.6,668.5,791.4,577.1
250.2,681.6,430.2,544.4,242,484.9,645.6,713.1,709.7,706.4,709.2,491,785.5,521
550.5,571.8,235.3,643.1,457.1,346.3,435.3,660.4,585.8,545.6,322.5,321.5,540.1,488.6
519.9,359.5,280.3,459.4,350.2,318.7,468.1,429.2,668.3,527.4,480.3,376.8,534.1,687.1
556.7,376.6,262.7,590.7,646.7,552,259.3,372.8,721.6,751.3,561.5,307.8,697.9,667.4
349.4,340.2,403.3,494.8,613.7,457.2,597.5,463.6,751.8,620.9,613,300.7,613.7,411.1
235.5,430.7,598.5,298.1,609.4,412.1,425,482.2,436,308.7,463.2,408,620.9,433.3
287,531.3,313.3,589.8,621.5,585.6,587,540,673.6,318.1,793.5,557.1,414.3,727.7
536.4,666.7,618.8,276.3,235.8,538,346.5,414.5,622.2,734.6,364.8,573,775.1,454.6
503.1,405,485.7,335.7,595.9,352.4,439.3,415.4,390.9,465.9,795,426,479.5,416.9
570.4,674.2,392.2,432.7,341.4,372.3,365.6,507.3,442,668.8,336.2,432.5,476.7,649.1
640.2,411.3,552.1,466.3,660.1,262.6,598.8,341.6,424.1,315.6,727.1,335.5,784.9,464.8
288.3,647.5,505.4,401.4,522.6,352.4,388.7,433.8,485.3,300.2,698,355.2,556.7,471.6
309.6,674.4,593.5,337.9,597.4,606.7,470.5,339.8,339.7,603.3,508.5,743.5,818.8,424.6
445.4,330.3,483.6,476.7,320.6,534.6,596.8,586.1,708.3,465.2,705.6,301.1,558.8,575.3
612.7,604.7,383.5,462,620.2,729.6,474.3,451.4,350,585.3,319.3,318.3,361.9,557.7
486.3,303.7,602.5,541.1,292.5,577.8,350.4,615.4,468.4,569.2,718.6,727.3,699.6,548.9
396.6,340.9,453.9,612.6,274.3,340.7,506.4,462,499.8,602.2,763.3,710.5,670.3,423.1
255,425,320.4,633.6,651.6,299,493.6,363.7,553.1,690.1,384.1,756.3,455.2,672.1
639.5,351.8,364,318.6,683.3,238.8,259.8,264.1,299.1,320.7,496.2,756.8,642.6,764.9
623.6,626.4,254.4,549.8,300.7,572.9,358.3,398.9,346.5,676.2,738.9,632.3,509,586.4
246.3,500.2,538.3,464,368.4,558.2,554.1,559.3,360,338.8,693.9,690.3,451.4,584.2
385.3,360.2,410.5,606.1,312.4,343.3,610.5,633.1,696,717.2,316.9,309.3,650.5,764.2
532.1,640.8,630.3,325.4,376.9,331.7,390.3,273.9,478,272.5,586.8,758.8,469.6,441.9
653.4,238.2,642.8,578.5,447.8,531.7,320.3,254.1,353,469.7,359.9,443.9,510.9,553.2
419.1,284.5,485.8,569.2,416.2,254.1,335.1,362.5,667.1,368.2,498.6,414.3,734.6,676.1
335.1,675.3,250.4,468.2,360.3,598.7,620.7,251.6,586.9,703.1,495.8,578.3,708.5,721
307.7,336.7,435.9,297.7,504.4,517.1,418.8,515.3,647.7,630.3,383.6,670.6,806.3,396.8
